,Date,Source,Merchant,Site,Discount
2797,2021-09-24,Rakuten,Total Wireless,totalwireless.com,0.04
2798,2021-09-24,Rakuten,Totes,totes.com,0.04
2799,2021-09-24,Rakuten,Tous,tous.com,0.03
2800,2021-09-24,Rakuten,TownePlace Suites,towneplacesuites.com,0.045
2801,2021-09-24,Rakuten,Toynk Toys,toynk.com,0.04
2802,2021-09-24,Rakuten,Toys R Us,toysrus.com,
2803,2021-09-24,Rakuten,TPH By Taraji,tphbytaraji.com,0.03
2804,2021-09-24,Rakuten,TracFone,tracfone.com,0.04
2805,2021-09-24,Rakuten,Tractive,tractive.com,0.1
2806,2021-09-24,Rakuten,Tractor Supply Company,tractorsupplycompany.com,0.01
2807,2021-09-24,Rakuten,Trade Coffee,drinktrade.com,0.05
2808,2021-09-24,Rakuten,Traeger Grills,traegergrills.com,0.02
2809,2021-09-24,Rakuten,Trampoline Parts and Supply,trampolinepartsandsupply.com,0.05
2810,2021-09-24,Rakuten,Transform HQ,transformhq.com,0.02
2811,2021-09-24,Rakuten,Transformer Table,transformertable.com,0.01
2812,2021-09-24,Rakuten,Trask,trask.com,0.035
2813,2021-09-24,Rakuten,Travelocity,travelocity.com,0.035
2814,2021-09-24,Rakuten,Travelodge by Wyndham,travelodge.com,
2815,2021-09-24,Rakuten,TREBLAB,treblab.com,0.07
2816,2021-09-24,Rakuten,Trend Micro,trendmicro.com,0.1
2817,2021-09-24,Rakuten,TriggerPoint,tptherapy.com,0.035
2818,2021-09-24,Rakuten,Trina Turk,trinaturk.com,0.025
2819,2021-09-24,Rakuten,Trip.com,trip.com,0.025
2820,2021-09-24,Rakuten,Tripadvisor,tripadvisor.com,0.045
2821,2021-09-24,Rakuten,Tripadvisor Plus,tripadvisorplus.com,25.0
2822,2021-09-24,Rakuten,Trish McEvoy,trishmcevoy.com,0.03
2823,2021-09-24,Rakuten,Trophy Skin,trophyskin.com,0.06
2824,2021-09-24,Rakuten,Tropicfeel,tropicfeel.com,0.05
2825,2021-09-24,Rakuten,Trotters,trotters.com,0.04
2826,2021-09-24,Rakuten,Troy-Bilt,troybilt.com,0.035
2827,2021-09-24,Rakuten,Tru Earth,tru-earth.com,0.015
2828,2021-09-24,Rakuten,True Botanicals,truebotanicals.com,0.04
2829,2021-09-24,Rakuten,True Leaf Market,trueleafmarket.com,0.015
2830,2021-09-24,Rakuten,True Religion,truereligion.com,0.025
2831,2021-09-24,Rakuten,True Value,truevalue.com,
2832,2021-09-24,Rakuten,Trunk Club,trunkclub.com,0.05
2833,2021-09-24,Rakuten,Trust & Will,trustandwill.com,0.05
2834,2021-09-24,Rakuten,Truth Treatments,truthtreatments.com,0.05
2835,2021-09-24,Rakuten,TRX Training,trxtraining.com,0.04
2836,2021-09-24,Rakuten,Tuckernuck,tnuck.com,0.025
2837,2021-09-24,Rakuten,Tuft & Needle,tuftneedle.com,0.025
2838,2021-09-24,Rakuten,Tula Skincare,tula.com,0.02
2839,2021-09-24,Rakuten,Tulo,tulo.com,0.035
2840,2021-09-24,Rakuten,TUMI,tumiluggage.com,0.01
2841,2021-09-24,Rakuten,TundraFMP Restaurant Supply,etundra.com,0.04
2842,2021-09-24,Rakuten,TunnelBear,tunnelbear.com,0.5
2843,2021-09-24,Rakuten,Turbie Twist,turbietwist.com,0.045
2844,2021-09-24,Rakuten,TurboFire,turbofire.com,
2845,2021-09-24,Rakuten,TurboTax,turbotax.com,0.075
2846,2021-09-24,Rakuten,TurnKey Vacation Rentals,turnkeyvr.com,0.025
2847,2021-09-24,Rakuten,Turntable Lab,turntablelab.com,0.02
2848,2021-09-24,Rakuten,Turtle Beach,turtlebeach.com,0.025
2849,2021-09-24,Rakuten,TUSHY,hellotushy.com,0.02
2850,2021-09-24,Rakuten,TV Store Online,tvstoreonline.com,0.075
2851,2021-09-24,Rakuten,Twillory,twillory.com,0.01
2852,2021-09-24,Rakuten,U Beauty,theubeauty.com,0.07
2853,2021-09-24,Rakuten,U.S. Outdoor,usoutdoor.com,0.04
2854,2021-09-24,Rakuten,U.S. Polo Assn.,uspoloassn.com,0.02
2855,2021-09-24,Rakuten,Uber,uber.com,8.0
2856,2021-09-24,Rakuten,Uber Eats,ubereats.com,0.21
2857,2021-09-24,Rakuten,Ubisoft,store-ubi.com,0.02
2858,2021-09-24,Rakuten,Udemy,udemy.com,0.075
2859,2021-09-24,Rakuten,UGears,ugears.com,0.05
2860,2021-09-24,Rakuten,UGG,ugg.com,0.02
2861,2021-09-24,Rakuten,UglyChristmasSweater,uglychristmassweater.com,0.075
2862,2021-09-24,Rakuten,Ulla Popken,ullapopken.com,0.04
2863,2021-09-24,Rakuten,Ulta Beauty,ultabeauty.com,0.03
2864,2021-09-24,Rakuten,Umbra,umbra.com,0.015
2865,2021-09-24,Rakuten,Umbro,umbropremier.com,0.075
2866,2021-09-24,Rakuten,Unbeatable Sale,unbeatablesale.com,0.06
2867,2021-09-24,Rakuten,Under Armour,underarmour.com,0.04
2868,2021-09-24,Rakuten,Under Armour Factory House,underarmourfactory.com,
2869,2021-09-24,Rakuten,Undercover Tourist,undercovertourist.com,0.01
2870,2021-09-24,Rakuten,Uniform City,uniformcity.com,0.04
2871,2021-09-24,Rakuten,UNIONBAY,unionbay.com,0.025
2872,2021-09-24,Rakuten,UNIQLO,uniqlo.com,0.01
2873,2021-09-24,Rakuten,Universal Standard,universalstandard.com,0.025
2874,2021-09-24,Rakuten,Universal Studios Hollywood,universalstudioshollywood.com,
2875,2021-09-24,Rakuten,University of Florida Bookstore,university-of-florida-bookstore.com,0.02
2876,2021-09-24,Rakuten,University of Michigan Ulrich’s Bookstore,university-of-michigan-bookstore.com,0.02
2877,2021-09-24,Rakuten,University of South Carolina Bookstore,university-of-south-carolina-bookstore.com,0.02
2878,2021-09-24,Rakuten,UntilGone.com,untilgone.com,0.04
2879,2021-09-24,Rakuten,UNTUCKit,untuckit.com,0.015
2880,2021-09-24,Rakuten,Upsie,upsie.com,0.05
2881,2021-09-24,Rakuten,UpTrade,uptradeit.com,0.02
2882,2021-09-24,Rakuten,UpWest,upwest.com,0.03
2883,2021-09-24,Rakuten,Urban Decay,urbandecay.com,0.075
2884,2021-09-24,Rakuten,Urban Outfitters,urbanoutfitters.com,0.01
2885,2021-09-24,Rakuten,UrbanStems,urbanstems.com,0.03
2886,2021-09-24,Rakuten,UsedPhotoPro,usedphotopro.com,0.025
2887,2021-09-24,Rakuten,Utrecht Art Supplies,utrechtartsupplies.com,0.015
2888,2021-09-24,Rakuten,Vagisil,vagisil.com,0.03
2889,2021-09-24,Rakuten,Vahdam Teas,vahdamteas.com,0.03
2890,2021-09-24,Rakuten,ValueMags,valuemags.com,0.2
2891,2021-09-24,Rakuten,Vamps NYC,vampsnyc.com,0.02
2892,2021-09-24,Rakuten,Van Heusen,vanheusen-partnerbrands.com,0.03
2893,2021-09-24,Rakuten,Vanity Planet,vanityplanet.com,0.1
2894,2021-09-24,Rakuten,Vans,vans.com,0.02
2895,2021-09-24,Rakuten,Vault,vault.com,0.1
2896,2021-09-24,Rakuten,Veestro,veestro.com,0.08
2897,2021-09-24,Rakuten,Vega,myvega.com,0.025
2898,2021-09-24,Rakuten,Vegamour,vegamour.com,0.04
2899,2021-09-24,Rakuten,Vegas.com,vegas.com,0.035
2900,2021-09-24,Rakuten,Vejo,vejo.com,0.025
2901,2021-09-24,Rakuten,Velvet by Graham & Spencer,velvet-tees.com,0.05
2902,2021-09-24,Rakuten,The Venetian Las Vegas,venetian.com,0.01
2903,2021-09-24,Rakuten,Vera Bradley,verabradley.com,0.02
2904,2021-09-24,Rakuten,Vera Bradley Factory,verabradleyfactory.com,
2905,2021-09-24,Rakuten,Vera Bradley Online Outlet,outlet.verabradley.com,0.02
2906,2021-09-24,Rakuten,Verishop,verishop.com,0.06
2907,2021-09-24,Rakuten,Verizon,verizon.com,75.0
2908,2021-09-24,Rakuten,Verizon Business,verizon-business.com,172.5
2909,2021-09-24,Rakuten,Verizon Fios,verizon-fios.com,37.5
2910,2021-09-24,Rakuten,Veronica Beard,veronicabeard.com,0.06
2911,2021-09-24,Rakuten,Versed,versedskin.com,0.03
2912,2021-09-24,Rakuten,Vessi,vessifootwear.com,0.03
2913,2021-09-24,Rakuten,Vestiaire Collective,vestiairecollective.com,0.025
2914,2021-09-24,Rakuten,Vevor,vevor.com,0.015
2915,2021-09-24,Rakuten,Viator - A TripAdvisor Company,viator.com,0.06
2916,2021-09-24,Rakuten,Vichy,vichyusa.com,0.04
2917,2021-09-24,Rakuten,Victoria Emerson,victoriaemerson.com,0.04
2918,2021-09-24,Rakuten,Victoria's Secret,victoriassecret.com,
2919,2021-09-24,Rakuten,Victorian Trading Co,victoriantradingco.com,0.03
2920,2021-09-24,Rakuten,Victrola,victrola.com,0.04
2921,2021-09-24,Rakuten,VIDA,shopvida.com,0.025
2922,2021-09-24,Rakuten,Vilebrequin,vilebrequin.com,0.03
2923,2021-09-24,Rakuten,Villeroy and Boch,villeroy-boch.com,0.04
2924,2021-09-24,Rakuten,Vimeo,vimeo.com,0.05
2925,2021-09-24,Rakuten,Vince,vince.com,0.03
2926,2021-09-24,Rakuten,Vince Camuto,vincecamuto.com,0.045
2927,2021-09-24,Rakuten,Vincero Collective,vincerocollective.com,0.025
2928,2021-09-24,Rakuten,vineyard vines,vineyardvines.com,0.015
2929,2021-09-24,Rakuten,Violet Grey,violetgrey.com,0.05
2930,2021-09-24,Rakuten,Vionic,vionicshoes.com,0.05
2931,2021-09-24,Rakuten,VIP Outlet,vipoutlet.com,0.01
2932,2021-09-24,Rakuten,VIPRE Antivirus,vipre.com,0.375
2933,2021-09-24,Rakuten,Virgin America,virginamerica.com,
2934,2021-09-24,Rakuten,Virgin Atlantic Airways,virginatlantic.com,
2935,2021-09-24,Rakuten,Virginia Tech Hokie Shop,virginia-tech-university-bookstore.com,0.02
2936,2021-09-24,Rakuten,Visible,visible.com,15.0
2937,2021-09-24,Rakuten,VisionPros,visionpros.com,0.05
2938,2021-09-24,Rakuten,Vistaprint,vistaprint.com,0.03
2939,2021-09-24,Rakuten,Vitabrid,vitabrid.com,0.05
2940,2021-09-24,Rakuten,Vitacost,vitacost.com,0.03
2941,2021-09-24,Rakuten,VitaCup,vitacup.com,0.06
2942,2021-09-24,Rakuten,Vital Choice,vitalchoice.com,0.02
2943,2021-09-24,Rakuten,Vital Proteins,vitalproteins.com,0.04
2944,2021-09-24,Rakuten,Vital Sleep,vitalsleep.com,0.025
2945,2021-09-24,Rakuten,VitalSource,vitalsource.com,0.02
2946,2021-09-24,Rakuten,Vitamin A Swim,vitaminaswim.com,0.03
2947,2021-09-24,Rakuten,Vitamin Shoppe,vitaminshoppe.com,0.01
2948,2021-09-24,Rakuten,Vitamin World,vitaminworld.com,0.08
2949,2021-09-24,Rakuten,Vitamix,vitamix.com,0.045
2950,2021-09-24,Rakuten,Vitauthority,vitauthority.com,0.05
2951,2021-09-24,Rakuten,Vitrazza,vitrazza.com,0.04
2952,2021-09-24,Rakuten,VivaTerra,vivaterra.com,0.025
2953,2021-09-24,Rakuten,Vivid Seats,vividseats.com,0.02
2954,2021-09-24,Rakuten,Vivino,vivino.com,0.04
2955,2021-09-24,Rakuten,Vivint,vivint.com,0.15
2956,2021-09-24,Rakuten,Vivobarefoot,vivobarefoot.com,0.01
2957,2021-09-24,Rakuten,ViX Swimwear,vixswimwear.com,0.03
2958,2021-09-24,Rakuten,VogueWigs,voguewigs.com,0.03
2959,2021-09-24,Rakuten,Volcanica Coffee,volcanicacoffee.com,0.05
2960,2021-09-24,Rakuten,Volcom,volcom.com,
2961,2021-09-24,Rakuten,Vons,vons.com,0.01
2962,2021-09-24,Rakuten,Vrbo,vrbo.com,10.0
2963,2021-09-24,Rakuten,Vrbo Owners,vrboowners.com,10.0
2964,2021-09-24,Rakuten,Vroom,vroom.com,110.0
2965,2021-09-24,Rakuten,VSP,vspdirect.com,0.015
2966,2021-09-24,Rakuten,Vudu,vudu.com,0.025
2967,2021-09-24,Rakuten,W&P,wandpdesign.com,0.04
2968,2021-09-24,Rakuten,W3LL PEOPLE,w3llpeople.com,0.05
2969,2021-09-24,Rakuten,Waders.com,waders.com,0.04
2970,2021-09-24,Rakuten,Walgreens,walgreens.com,0.03
2971,2021-09-24,Rakuten,Walk-In Lab,walkinlab.com,0.025
2972,2021-09-24,Rakuten,The Wall Street Journal,thewallstreetjournal.com,5.0
2973,2021-09-24,Rakuten,Walmart,walmart.com,0.06
2974,2021-09-24,Rakuten,Walmart eBooks by Rakuten kobo,kobo.com,0.05
2975,2021-09-24,Rakuten,Walmart Grocery,walmartgrocery.com,
2976,2021-09-24,Rakuten,Wander Beauty,wanderbeauty.com,0.05
2977,2021-09-24,Rakuten,Warby Parker,warbyparker.com,0.01
2978,2021-09-24,Rakuten,Warriors Shop,warriorsshop.com,0.1
2979,2021-09-24,Rakuten,Watch Gang,watchgang.com,0.03
2980,2021-09-24,Rakuten,Watch Station,watchstation.com,0.015
2981,2021-09-24,Rakuten,WatchMaxx,watchmaxx.com,0.02
2982,2021-09-24,Rakuten,Water Outfitters,wateroutfitters.com,
2983,2021-09-24,Rakuten,Waterford.com,waterford.com,0.03
2984,2021-09-24,Rakuten,Wayfair,wayfair.com,
2985,2021-09-24,Rakuten,We Craft Box,wecraftbox.com,0.05
2986,2021-09-24,Rakuten,We Wore What,weworewhat.com,0.05
2987,2021-09-24,Rakuten,Wear Pact,wearpact.com,0.015
2988,2021-09-24,Rakuten,WebEyeCare,webeyecare.com,0.01
2989,2021-09-24,Rakuten,WebHostingPad,webhostingpad.com,0.1
2990,2021-09-24,Rakuten,Webroot,webroot.com,0.06
2991,2021-09-24,Rakuten,The Webster,thewebster.com,0.03
2992,2021-09-24,Rakuten,Weddingstar,weddingstar.com,0.05
2993,2021-09-24,Rakuten,Wedgwood,wedgwood.com,0.03
2994,2021-09-24,Rakuten,Weee!,sayweee.com,5.5
2995,2021-09-24,Rakuten,WeeSprout,weesprout.com,0.025
2996,2021-09-24,Rakuten,Weighted Evolution,weightedevolution.com,0.04
2997,2021-09-24,Rakuten,Welcome All Beauty,welcomeallbeauty.com,0.04
2998,2021-09-24,Rakuten,Weleda,weleda.com,0.075
2999,2021-09-24,Rakuten,WelleCo,welleco.com,0.05
3000,2021-09-24,Rakuten,Welry,welry.com,0.07
3001,2021-09-24,Rakuten,Western Digital,wdc.com,0.1
3002,2021-09-24,Rakuten,wet n wild,wetnwildbeauty.com,0.04
3003,2021-09-24,Rakuten,What Goes Around Comes Around,whatgoesaroundnyc.com,0.02
3004,2021-09-24,Rakuten,Whirlpool,whirlpool.com,0.03
3005,2021-09-24,Rakuten,Whistle,whistle.com,0.03
3006,2021-09-24,Rakuten,White + Warren,whiteandwarren.com,0.03
3007,2021-09-24,Rakuten,The White Company,thewhitecompany.com,0.03
3008,2021-09-24,Rakuten,White Fox Boutique,whitefoxboutique.com,0.04
3009,2021-09-24,Rakuten,White House Black Market,whitehouseblackmarket.com,0.02
3010,2021-09-24,Rakuten,White House Black Market Outlet,whitehouseblackmarketoutlet.com,
3011,2021-09-24,Rakuten,Wicked Good Cupcakes,wickedgoodcupcakes.com,0.06
3012,2021-09-24,Rakuten,Wig.com,wig.com,0.02
3013,2021-09-24,Rakuten,Wiggle,wiggle.com,
3014,2021-09-24,Rakuten,Wild One,wildone.com,0.04
3015,2021-09-24,Rakuten,Wildling,wildling.com,0.04
3016,2021-09-24,Rakuten,Wilson Sporting Goods,wilson.com,0.02
3017,2021-09-24,Rakuten,Wilsons Leather,wilsonsleather.com,0.04
3018,2021-09-24,Rakuten,Winc,winc.com,9.0
3019,2021-09-24,Rakuten,Wind & Weather,windweather.com,0.025
3020,2021-09-24,Rakuten,Windsor,windsorstore.com,
3021,2021-09-24,Rakuten,Windy City Novelties,windycitynovelties.com,0.06
3022,2021-09-24,Rakuten,Wine Insiders,wineinsiders.com,25.0
3023,2021-09-24,Rakuten,Wine.com,wine.com,0.025
3024,2021-09-24,Rakuten,Winebasket.com,winebasket.com,0.06
3025,2021-09-24,Rakuten,Winky Lux,winkylux.com,0.07
3026,2021-09-24,Rakuten,Wisconsin Made,wisconsinmade.com,0.035
3027,2021-09-24,Rakuten,Wise Emergency Foods,wisefoods.com,0.01
3028,2021-09-24,Rakuten,Wish,wish.com,0.015
3029,2021-09-24,Rakuten,Wish Wholesale,business.wish.com,0.1
3030,2021-09-24,Rakuten,wisp,hellowisp.com,0.05
3031,2021-09-24,Rakuten,Withings,withings.com,0.015
3032,2021-09-24,Rakuten,Wolf & Badger,wolfbadger.com,0.05
3033,2021-09-24,Rakuten,Wolfermans,wolfermans.com,0.025
3034,2021-09-24,Rakuten,Wolford,wolford.com,0.03
3035,2021-09-24,Rakuten,Wolven,wolventhreads.com,0.02
3036,2021-09-24,Rakuten,Wolverine,wolverine.com,0.035
3037,2021-09-24,Rakuten,Woman Within,womanwithin.com,0.02
3038,2021-09-24,Rakuten,Wondershare,wondershare.com,0.15
3039,2021-09-24,Rakuten,Woodcraft,woodcraft.com,
3040,2021-09-24,Rakuten,Woodland Direct,woodlanddirect.com,0.015
3041,2021-09-24,Rakuten,Woods,woodscanada.com,0.01
3042,2021-09-24,Rakuten,Woodwind & Brasswind,woodwindbrasswind.com,0.025
3043,2021-09-24,Rakuten,Wooflinen,wooflinen.com,0.075
3044,2021-09-24,Rakuten,Woolrich,woolrich.com,0.06
3045,2021-09-24,Rakuten,woot!,woot.com,0.05
3046,2021-09-24,Rakuten,Wordery,wordery.com,0.03
3047,2021-09-24,Rakuten,World Wide Stereo,worldwidestereo.com,0.03
3048,2021-09-24,Rakuten,Worx,worx.com,0.015
3049,2021-09-24,Rakuten,Woven Pear,wovenpear.com,0.1
3050,2021-09-24,Rakuten,WOW Skin Science,buywow.com,0.025
3051,2021-09-24,Rakuten,Wrangler,wrangler.com,0.02
3052,2021-09-24,Rakuten,Wren + Glory,wrenglory.com,0.02
3053,2021-09-24,Rakuten,WSJwine Club,wsjwine.com,20.0
3054,2021-09-24,Rakuten,WSS,shopwss.com,0.035
3055,2021-09-24,Rakuten,WW Shop,weightwatchers-shop.com,0.01
3056,2021-09-24,Rakuten,WW: Weight Watchers Reimagined,weightwatchers.com,3.0
3057,2021-09-24,Rakuten,WWE Shop,wwe.com,0.04
3058,2021-09-24,Rakuten,Wyndham Garden,wyndhamgarden.com,
3059,2021-09-24,Rakuten,Wyndham Grand,wyndhamgrand.com,
3060,2021-09-24,Rakuten,Wyndham Hotels & Resorts,wyndhamhotels.com,
3061,2021-09-24,Rakuten,X2 Performance,x2performance.com,0.04
3062,2021-09-24,Rakuten,XCVI,xcvi.com,0.035
3063,2021-09-24,Rakuten,XFINITY,xfinity.com,150.0
3064,2021-09-24,Rakuten,Xfinity Mobile,xfinity-mobile.com,25.0
3065,2021-09-24,Rakuten,XOOM Energy,partner.xoomenergy.com,25.0
3066,2021-09-24,Rakuten,Xtratuf,xtratuf.com,0.06
3067,2021-09-24,Rakuten,Xtrema,xtrema.com,0.025
3068,2021-09-24,Rakuten,Yaasa,yaasa.com,0.075
3069,2021-09-24,Rakuten,Yahoo! Small Business,yahoowebhosting.com,0.125
3070,2021-09-24,Rakuten,Yandy.com,yandy.com,0.02
3071,2021-09-24,Rakuten,Yankee Candle,yankeecandle.com,0.01
3072,2021-09-24,Rakuten,YCMC,ycmc.com,0.03
3073,2021-09-24,Rakuten,Yelp for Business,biz.yelp.com,0.2
3074,2021-09-24,Rakuten,YesAsia,yesasia.com,0.025
3075,2021-09-24,Rakuten,Yesglasses,yesglasses.com,0.1
3076,2021-09-24,Rakuten,YLANG 23,ylang23.com,0.03
3077,2021-09-24,Rakuten,YLighting,ylighting.com,0.025
3078,2021-09-24,Rakuten,Yogasleep,yogasleep.com,0.03
3079,2021-09-24,Rakuten,Yoins,yoins.com,0.075
3080,2021-09-24,Rakuten,Yon-Ka Paris,yonkausa.com,0.04
3081,2021-09-24,Rakuten,YOOX,yoox.com,0.03
3082,2021-09-24,Rakuten,Yubico,yubico.com,0.05
3083,2021-09-24,Rakuten,Yumi,helloyumi.com,17.5
3084,2021-09-24,Rakuten,Yumi Kim,yumikim.com,0.02
3085,2021-09-24,Rakuten,Yummie,yummie.com,0.03
3086,2021-09-24,Rakuten,Yummy Bazaar,yummybazaar.com,0.01
3087,2021-09-24,Rakuten,Yves Rocher,yvesrocher.com,0.075
3088,2021-09-24,Rakuten,Yves Saint Laurent Beauty,yslbeautyus.com,0.04
3089,2021-09-24,Rakuten,Zachys,zachys.com,5.0
3090,2021-09-24,Rakuten,Zadig & Voltaire,zadig-et-voltaire.com,0.04
3091,2021-09-24,Rakuten,Zaful,zaful.com,0.07
3092,2021-09-24,Rakuten,ZAGG invisibleSHIELD,zagginvisibleshield.com,0.03
3093,2021-09-24,Rakuten,Zales,zales.com,0.03
3094,2021-09-24,Rakuten,Zales Outlet,zalesoutlet.com,0.02
3095,2021-09-24,Rakuten,Zappos,zappos.com,0.05
3096,2021-09-24,Rakuten,Zavvi,zavvi.com,0.01
3097,2021-09-24,Rakuten,Zazzle,zazzle.com,0.05
3098,2021-09-24,Rakuten,zChocolat,zchocolat.com,0.1
3099,2021-09-24,Rakuten,Zeel,zeel.com,
3100,2021-09-24,Rakuten,Zenni Optical,zennioptical.com,0.025
3101,2021-09-24,Rakuten,Zesty Paws,zestypaws.com,0.035
3102,2021-09-24,Rakuten,Zimmermann,zimmermannwear.com,0.05
3103,2021-09-24,Rakuten,Zinus,zinus.com,0.1
3104,2021-09-24,Rakuten,Zipcar,zipcar.com,5.0
3105,2021-09-24,Rakuten,ZitSticka,zitsticka.com,0.04
3106,2021-09-24,Rakuten,Zodiac Shoes,zodiacshoes.com,0.04
3107,2021-09-24,Rakuten,Zola,zola.com,
3108,2021-09-24,Rakuten,Zoro,zoro.com,0.08
3109,2021-09-24,Rakuten,ZQuiet,zquiet.com,0.1
3110,2021-09-24,Rakuten,Zulily,zulily.com,0.01
3111,2021-09-24,Rakuten,Zuma,zumaoffice.com,0.025
3112,2021-09-24,Rakuten,Zutano,zutano.com,0.05
3113,2021-09-24,Rakuten,Zwilling,zwilling.com,0.04
3114,2021-09-24,Rakuten,1 Stop Florists,1stopflorists.com,0.05
3115,2021-09-24,Rakuten,1 Up Nutrition,1upnutrition.com,0.01
3116,2021-09-24,Rakuten,1-800 CONTACTS,1800contacts.com,0.08
3117,2021-09-24,Rakuten,1-800-4Clocks.com,1-800-4clocks.com,0.02
3118,2021-09-24,Rakuten,1-800-PetMeds,1800petmeds.com,0.01
3119,2021-09-24,Rakuten,1-800-PetSupplies.com,1800petsupplies.com,
3120,2021-09-24,Rakuten,100% Pure,100percentpure.com,0.025
3121,2021-09-24,Rakuten,11 Honoré,11honore.com,
3122,2021-09-24,Rakuten,123Inkjets,123inkjets.com,0.11
3123,2021-09-24,Rakuten,123Office,123office.com,0.035
3124,2021-09-24,Rakuten,123RF,123rf.com,0.025
3125,2021-09-24,Rakuten,13Deals.com,13deals.com,0.02
3126,2021-09-24,Rakuten,1800AnyLens,1800anylens.com,0.06
3127,2021-09-24,Rakuten,1800BASKETS,1800baskets.com,0.05
3128,2021-09-24,Rakuten,1800FLOWERS,1800flowers.com,0.15
3129,2021-09-24,Rakuten,1800lighting.com,1800lighting.com,0.02
3130,2021-09-24,Rakuten,1ink.com,1ink.com,0.1
3131,2021-09-24,Rakuten,1MORE,1more.com,0.04
3132,2021-09-24,Rakuten,1Password,1password.com,0.275
3133,2021-09-24,Rakuten,1StopBedrooms,1stopbedrooms.com,0.015
3134,2021-09-24,Rakuten,1STOPlighting,1stoplighting.com,0.055
3135,2021-09-24,Rakuten,24S,24s.com,0.03
3136,2021-09-24,Rakuten,2Modern,2modern.com,0.035
3137,2021-09-24,Rakuten,2xist.com,2xist.com,0.03
3138,2021-09-24,Rakuten,3.1 Phillip Lim,philliplim.com,0.025
3139,2021-09-24,Rakuten,34 Heritage,34heritage.com,0.02
3140,2021-09-24,Rakuten,360 Cookware,360cookware.com,0.05
3141,2021-09-24,Rakuten,360Training,360training.com,0.1
3142,2021-09-24,Rakuten,4 Wheel Drive Hardware,4wd.com,0.035
3143,2021-09-24,Rakuten,4 Wheel Parts,4wheelparts.com,0.03
3144,2021-09-24,Rakuten,4inkjets,4inkjets.com,0.09
3145,2021-09-24,Rakuten,4Knines,4knines.com,0.05
3146,2021-09-24,Rakuten,4moms,4moms.com,0.025
3147,2021-09-24,Rakuten,4ocean,4ocean.com,0.03
3148,2021-09-24,Rakuten,4th Ave Market,4thavemarket.com,0.02
3149,2021-09-24,Rakuten,5 Star Nutrition,5starnutritionusa.com,0.05
3150,2021-09-24,Rakuten,5.11 Tactical,511tactical.com,0.03
3151,2021-09-24,Rakuten,66 North,66north.com,0.02
3152,2021-09-24,Rakuten,686,686.com,0.025
3153,2021-09-24,Rakuten,7 For All Mankind,7forallmankind.com,0.03
