Date,Source,Merchant,Site,Discount
2021-09-12,Rakuten,Wolfermans,wolfermans.com,0.025
2021-09-12,Rakuten,Wolford,wolford.com,0.03
2021-09-12,Rakuten,Wolven,wolventhreads.com,0.02
2021-09-12,Rakuten,Wolverine,wolverine.com,0.035
2021-09-12,Rakuten,Woman Within,womanwithin.com,0.02
2021-09-12,Rakuten,Wondershare,wondershare.com,0.15
2021-09-12,Rakuten,Woodcraft,woodcraft.com,nan
2021-09-12,Rakuten,Woodland Direct,woodlanddirect.com,0.015
2021-09-12,Rakuten,Woods,woodscanada.com,0.01
2021-09-12,Rakuten,Wooflinen,wooflinen.com,0.075
2021-09-12,Rakuten,Woolrich,woolrich.com,0.06
2021-09-12,Rakuten,woot!,woot.com,0.05
2021-09-12,Rakuten,Wordery,wordery.com,0.03
2021-09-12,Rakuten,World Wide Stereo,worldwidestereo.com,0.03
2021-09-12,Rakuten,Worx,worx.com,0.015
2021-09-12,Rakuten,Woven Pear,wovenpear.com,0.1
2021-09-12,Rakuten,WOW Skin Science,buywow.com,0.02
2021-09-12,Rakuten,Wrangler,wrangler.com,0.02
2021-09-12,Rakuten,Wren + Glory,wrenglory.com,0.02
2021-09-12,Rakuten,WSJwine Club,wsjwine.com,20
2021-09-12,Rakuten,WSS,shopwss.com,0.035
2021-09-12,Rakuten,WW Shop,weightwatchers-shop.com,0.01
2021-09-12,Rakuten,WW: Weight Watchers Reimagined,weightwatchers.com,12
2021-09-12,Rakuten,WWE Shop,wwe.com,0.04
2021-09-12,Rakuten,Wyndham Garden,wyndhamgarden.com,nan
2021-09-12,Rakuten,Wyndham Grand,wyndhamgrand.com,nan
2021-09-12,Rakuten,Wyndham Hotels & Resorts,wyndhamhotels.com,nan
2021-09-12,Rakuten,X2 Performance,x2performance.com,0.04
2021-09-12,Rakuten,XCVI,xcvi.com,0.035
2021-09-12,Rakuten,XFINITY,xfinity.com,150
2021-09-12,Rakuten,Xfinity Mobile,xfinity-mobile.com,25
2021-09-12,Rakuten,XOOM Energy,partner.xoomenergy.com,25
2021-09-12,Rakuten,Xtratuf,xtratuf.com,0.06
2021-09-12,Rakuten,Xtrema,xtrema.com,0.025
2021-09-12,Rakuten,Yaasa,yaasa.com,0.075
2021-09-12,Rakuten,Yahoo! Small Business,yahoowebhosting.com,0.125
2021-09-12,Rakuten,Yankee Candle,yankeecandle.com,0.01
2021-09-12,Rakuten,YCMC,ycmc.com,0.03
2021-09-12,Rakuten,Yelp for Business,biz.yelp.com,0.2
2021-09-12,Rakuten,THE YES,theyes.com,0.03
2021-09-12,Rakuten,YesAsia,yesasia.com,0.025
2021-09-12,Rakuten,Yesglasses,yesglasses.com,0.1
2021-09-12,Rakuten,YLANG 23,ylang23.com,0.03
2021-09-12,Rakuten,YLighting,ylighting.com,0.025
2021-09-12,Rakuten,Yogasleep,yogasleep.com,0.03
2021-09-12,Rakuten,Yoins,yoins.com,0.075
2021-09-12,Rakuten,Yon-Ka Paris,yonkausa.com,0.04
2021-09-12,Rakuten,YOOX,yoox.com,0.03
2021-09-12,Rakuten,Yubico,yubico.com,0.05
2021-09-12,Rakuten,Yumi,helloyumi.com,17.5
2021-09-12,Rakuten,Yumi Kim,yumikim.com,0.02
2021-09-12,Rakuten,Yummie,yummie.com,0.015
2021-09-12,Rakuten,Yummy Bazaar,yummybazaar.com,0.01
2021-09-12,Rakuten,Yves Rocher,yvesrocher.com,0.075
2021-09-12,Rakuten,Yves Saint Laurent Beauty,yslbeautyus.com,0.04
2021-09-12,Rakuten,Zachys,zachys.com,5
2021-09-12,Rakuten,Zadig & Voltaire,zadig-et-voltaire.com,0.04
2021-09-12,Rakuten,Zaful,zaful.com,0.07
2021-09-12,Rakuten,ZAGG invisibleSHIELD,zagginvisibleshield.com,0.03
2021-09-12,Rakuten,Zales,zales.com,0.03
2021-09-12,Rakuten,Zales Outlet,zalesoutlet.com,0.02
2021-09-12,Rakuten,Zappos,zappos.com,0.01
2021-09-12,Rakuten,Zavvi,zavvi.com,0.01
2021-09-12,Rakuten,Zazzle,zazzle.com,0.05
2021-09-12,Rakuten,zChocolat,zchocolat.com,0.1
2021-09-12,Rakuten,Zeel,zeel.com,nan
2021-09-12,Rakuten,Zenni Optical,zennioptical.com,0.025
2021-09-12,Rakuten,Zesty Paws,zestypaws.com,0.035
2021-09-12,Rakuten,Zimmermann,zimmermannwear.com,0.05
2021-09-12,Rakuten,Zinus,zinus.com,0.05
2021-09-12,Rakuten,Zipcar,zipcar.com,5
2021-09-12,Rakuten,ZitSticka,zitsticka.com,0.04
2021-09-12,Rakuten,Zodiac Shoes,zodiacshoes.com,0.04
2021-09-12,Rakuten,Zola,zola.com,nan
2021-09-12,Rakuten,Zoro,zoro.com,0.06
2021-09-12,Rakuten,ZQuiet,zquiet.com,0.1
2021-09-12,Rakuten,Zulily,zulily.com,0.01
2021-09-12,Rakuten,Zuma,zumaoffice.com,0.025
2021-09-12,Rakuten,Zutano,zutano.com,0.05
2021-09-12,Rakuten,Zwilling,zwilling.com,0.04
2021-09-12,Rakuten,1 Stop Florists,1stopflorists.com,0.05
2021-09-12,Rakuten,1 Up Nutrition,1upnutrition.com,0.01
2021-09-12,Rakuten,1-800 CONTACTS,1800contacts.com,0.08
2021-09-12,Rakuten,1-800-4Clocks.com,1-800-4clocks.com,0.02
2021-09-12,Rakuten,1-800-PetMeds,1800petmeds.com,0.01
2021-09-12,Rakuten,1-800-PetSupplies.com,1800petsupplies.com,nan
2021-09-12,Rakuten,100% Pure,100percentpure.com,0.025
2021-09-12,Rakuten,11 Honoré,11honore.com,nan
2021-09-12,Rakuten,123Inkjets,123inkjets.com,0.1
2021-09-12,Rakuten,123Office,123office.com,0.035
2021-09-12,Rakuten,123RF,123rf.com,0.025
2021-09-12,Rakuten,13Deals.com,13deals.com,0.02
2021-09-12,Rakuten,1800AnyLens,1800anylens.com,0.06
2021-09-12,Rakuten,1800BASKETS,1800baskets.com,0.05
2021-09-12,Rakuten,1800FLOWERS,1800flowers.com,0.1
2021-09-12,Rakuten,1800lighting.com,1800lighting.com,0.02
2021-09-12,Rakuten,1ink.com,1ink.com,0.1
2021-09-12,Rakuten,1MORE,1more.com,0.04
2021-09-12,Rakuten,1Password,1password.com,0.25
2021-09-12,Rakuten,1StopBedrooms,1stopbedrooms.com,0.015
2021-09-12,Rakuten,1STOPlighting,1stoplighting.com,0.055
2021-09-12,Rakuten,24S,24s.com,0.03
2021-09-12,Rakuten,2Modern,2modern.com,0.035
2021-09-12,Rakuten,2xist.com,2xist.com,0.03
2021-09-12,Rakuten,3.1 Phillip Lim,philliplim.com,0.025
2021-09-12,Rakuten,34 Heritage,34heritage.com,0.02
2021-09-12,Rakuten,360 Cookware,360cookware.com,0.05
2021-09-12,Rakuten,360Training,360training.com,0.1
2021-09-12,Rakuten,4 Wheel Drive Hardware,4wd.com,0.035
2021-09-12,Rakuten,4 Wheel Parts,4wheelparts.com,0.03
2021-09-12,Rakuten,4inkjets,4inkjets.com,0.09
2021-09-12,Rakuten,4moms,4moms.com,0.025
2021-09-12,Rakuten,4ocean,4ocean.com,0.03
2021-09-12,Rakuten,4th Ave Market,4thavemarket.com,0.02
2021-09-12,Rakuten,5 Star Nutrition,5starnutritionusa.com,0.05
2021-09-12,Rakuten,5.11 Tactical,511tactical.com,0.03
2021-09-12,Rakuten,66 North,66north.com,0.02
2021-09-12,Rakuten,686,686.com,0.025
2021-09-12,Rakuten,7 For All Mankind,7forallmankind.com,0.03
